dteday,season,yr,mnth,hr,holiday,day_name,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,holiday_in_workingday,weekend
2011-03-09,Spring,2011,Mar,10,False,Wed,True,2,0.3,0.2879,0.75,0.2537,8,49,57,False,False
2011-03-09,Spring,2011,Mar,11,False,Wed,True,2,0.32,0.2879,0.76,0.3881,15,44,59,False,False
2011-03-09,Spring,2011,Mar,12,False,Wed,True,2,0.32,0.303,0.76,0.2537,14,84,98,False,False
2011-03-09,Spring,2011,Mar,13,False,Wed,True,2,0.32,0.2879,0.76,0.3582,17,82,99,False,False
2011-03-09,Spring,2011,Mar,14,False,Wed,True,2,0.34,0.303,0.76,0.2985,10,61,71,False,False
2011-03-09,Spring,2011,Mar,15,False,Wed,True,2,0.36,0.3333,0.71,0.2985,15,64,79,False,False
2011-03-09,Spring,2011,Mar,16,False,Wed,True,2,0.34,0.303,0.76,0.3284,10,102,112,False,False
2011-03-09,Spring,2011,Mar,17,False,Wed,True,2,0.34,0.303,0.76,0.2985,18,176,194,False,False
2011-03-09,Spring,2011,Mar,18,False,Wed,True,2,0.34,0.3182,0.76,0.2537,12,176,188,False,False
2011-03-09,Spring,2011,Mar,19,False,Wed,True,2,0.34,0.303,0.76,0.3284,11,123,134,False,False
2011-03-09,Spring,2011,Mar,20,False,Wed,True,2,0.32,0.3182,0.87,0.194,4,87,91,False,False
2011-03-09,Spring,2011,Mar,21,False,Wed,True,2,0.32,0.303,0.93,0.3284,10,52,62,False,False
2011-03-09,Spring,2011,Mar,22,False,Wed,True,3,0.32,0.3182,0.93,0.1642,4,17,21,False,False
2011-03-09,Spring,2011,Mar,23,False,Wed,True,3,0.34,0.3333,0.93,0.194,1,17,18,False,False
2011-03-10,Spring,2011,Mar,0,False,Thu,True,3,0.34,0.3182,0.6280238520481649,0.2537,3,0,3,False,False
2011-03-10,Spring,2011,Mar,1,False,Thu,True,3,0.34,0.3182,0.6280238520481649,0.2537,0,2,2,False,False
2011-03-10,Spring,2011,Mar,2,False,Thu,True,3,0.34,0.3182,0.6280238520481649,0.2537,0,1,1,False,False
2011-03-10,Spring,2011,Mar,5,False,Thu,True,3,0.36,0.3485,0.6280238520481649,0.194,1,2,3,False,False
2011-03-10,Spring,2011,Mar,6,False,Thu,True,3,0.36,0.3333,0.6280238520481649,0.3284,0,12,12,False,False
2011-03-10,Spring,2011,Mar,7,False,Thu,True,3,0.38,0.3939,0.6280238520481649,0.2239,1,36,37,False,False
2011-03-10,Spring,2011,Mar,8,False,Thu,True,3,0.38,0.3939,0.6280238520481649,0.2836,1,43,44,False,False
2011-03-10,Spring,2011,Mar,9,False,Thu,True,3,0.4,0.4091,0.6280238520481649,0.2239,1,23,24,False,False
2011-03-10,Spring,2011,Mar,10,False,Thu,True,3,0.4,0.4091,0.6280238520481649,0.1642,0,17,17,False,False
2011-03-10,Spring,2011,Mar,11,False,Thu,True,3,0.4,0.4091,0.6280238520481649,0.2537,6,5,11,False,False
2011-03-10,Spring,2011,Mar,12,False,Thu,True,3,0.42,0.4242,0.6280238520481649,0.2239,4,30,34,False,False
2011-03-10,Spring,2011,Mar,13,False,Thu,True,3,0.42,0.4242,0.6280238520481649,0.2239,1,11,12,False,False
2011-03-10,Spring,2011,Mar,14,False,Thu,True,3,0.44,0.4394,0.6280238520481649,0.2985,0,12,12,False,False
2011-03-10,Spring,2011,Mar,15,False,Thu,True,3,0.44,0.4394,0.6280238520481649,0.2239,3,11,14,False,False
2011-03-10,Spring,2011,Mar,16,False,Thu,True,3,0.42,0.4242,0.6280238520481649,0.2537,1,20,21,False,False
2011-03-10,Spring,2011,Mar,17,False,Thu,True,2,0.44,0.4394,0.6280238520481649,0.3881,2,109,111,False,False
2011-03-10,Spring,2011,Mar,18,False,Thu,True,3,0.44,0.4394,0.6280238520481649,0.3582,2,80,82,False,False
2011-03-10,Spring,2011,Mar,19,False,Thu,True,3,0.44,0.4394,0.6280238520481649,0.18289312672418853,5,51,56,False,False
2011-03-10,Spring,2011,Mar,20,False,Thu,True,3,0.36,0.3333,0.6280238520481649,0.3284,9,29,38,False,False
2011-03-10,Spring,2011,Mar,21,False,Thu,True,3,0.36,0.3485,0.6280238520481649,0.2239,1,27,28,False,False
2011-03-10,Spring,2011,Mar,22,False,Thu,True,2,0.34,0.3333,0.6280238520481649,0.1343,4,30,34,False,False
2011-03-10,Spring,2011,Mar,23,False,Thu,True,3,0.34,0.3485,0.6280238520481649,0.0896,1,26,27,False,False
2011-03-11,Spring,2011,Mar,0,False,Fri,True,2,0.34,0.3485,1.0,0.0896,0,6,6,False,False
2011-03-11,Spring,2011,Mar,1,False,Fri,True,3,0.34,0.3485,1.0,0.1045,0,8,8,False,False
2011-03-11,Spring,2011,Mar,2,False,Fri,True,3,0.34,0.3485,1.0,0.1045,2,3,5,False,False
2011-03-11,Spring,2011,Mar,3,False,Fri,True,2,0.32,0.3333,0.93,0.0896,0,2,2,False,False
2011-03-11,Spring,2011,Mar,5,False,Fri,True,1,0.3,0.2879,0.81,0.2239,1,6,7,False,False
2011-03-11,Spring,2011,Mar,6,False,Fri,True,1,0.26,0.2424,0.81,0.2836,1,31,32,False,False
2011-03-11,Spring,2011,Mar,7,False,Fri,True,1,0.26,0.2576,0.7,0.194,10,104,114,False,False
2011-03-11,Spring,2011,Mar,8,False,Fri,True,1,0.28,0.2727,0.7,0.2537,15,244,259,False,False
2011-03-11,Spring,2011,Mar,9,False,Fri,True,2,0.3,0.2879,0.61,0.2836,13,143,156,False,False
2011-03-11,Spring,2011,Mar,10,False,Fri,True,2,0.32,0.303,0.57,0.2985,18,60,78,False,False
2011-03-11,Spring,2011,Mar,11,False,Fri,True,2,0.32,0.303,0.57,0.2985,14,67,81,False,False
2011-03-11,Spring,2011,Mar,12,False,Fri,True,2,0.34,0.3182,0.53,0.2537,15,96,111,False,False
2011-03-11,Spring,2011,Mar,13,False,Fri,True,1,0.36,0.3333,0.53,0.2537,15,92,107,False,False
2011-03-11,Spring,2011,Mar,14,False,Fri,True,2,0.36,0.3333,0.5,0.3582,25,64,89,False,False
2011-03-11,Spring,2011,Mar,15,False,Fri,True,2,0.34,0.3182,0.53,0.2537,21,64,85,False,False
2011-03-11,Spring,2011,Mar,16,False,Fri,True,2,0.34,0.303,0.49,0.2985,18,95,113,False,False
2011-03-11,Spring,2011,Mar,17,False,Fri,True,1,0.34,0.3182,0.49,0.2239,23,200,223,False,False
2011-03-11,Spring,2011,Mar,18,False,Fri,True,1,0.32,0.303,0.49,0.3284,19,134,153,False,False
2011-03-11,Spring,2011,Mar,19,False,Fri,True,1,0.3,0.2727,0.56,0.3284,7,111,118,False,False
2011-03-11,Spring,2011,Mar,20,False,Fri,True,1,0.3,0.303,0.56,0.1642,6,70,76,False,False
2011-03-11,Spring,2011,Mar,21,False,Fri,True,2,0.3,0.2879,0.52,0.2537,10,43,53,False,False
2011-03-11,Spring,2011,Mar,22,False,Fri,True,1,0.3,0.303,0.52,0.1642,11,53,64,False,False
2011-03-11,Spring,2011,Mar,23,False,Fri,True,1,0.3,0.2879,0.52,0.2537,3,34,37,False,False
2011-03-12,Spring,2011,Mar,0,False,Sat,False,1,0.26,0.2727,0.6,0.1343,4,30,34,False,True
2011-03-12,Spring,2011,Mar,1,False,Sat,False,1,0.24,0.2273,0.65,0.194,3,15,18,False,True
2011-03-12,Spring,2011,Mar,2,False,Sat,False,1,0.24,0.2273,0.65,0.194,0,14,14,False,True
2011-03-12,Spring,2011,Mar,3,False,Sat,False,1,0.24,0.2273,0.65,0.2537,1,6,7,False,True
2011-03-12,Spring,2011,Mar,4,False,Sat,False,1,0.24,0.2273,0.65,0.2537,0,1,1,False,True
2011-03-12,Spring,2011,Mar,5,False,Sat,False,1,0.22,0.2273,0.69,0.194,0,2,2,False,True
2011-03-12,Spring,2011,Mar,6,False,Sat,False,1,0.22,0.2121,0.75,0.2537,2,2,4,False,True
2011-03-12,Spring,2011,Mar,7,False,Sat,False,1,0.24,0.2273,0.7,0.194,4,19,23,False,True
2011-03-12,Spring,2011,Mar,8,False,Sat,False,1,0.26,0.2576,0.65,0.1642,9,44,53,False,True
2011-03-12,Spring,2011,Mar,9,False,Sat,False,1,0.28,0.2879,0.65,0.1045,25,76,101,False,True
2011-03-12,Spring,2011,Mar,10,False,Sat,False,1,0.32,0.303,0.66,0.2239,21,78,99,False,True
2011-03-12,Spring,2011,Mar,11,False,Sat,False,1,0.34,0.303,0.49,0.3284,36,83,119,False,True
2011-03-12,Spring,2011,Mar,12,False,Sat,False,1,0.34,0.3182,0.53,0.2836,51,107,158,False,True
2011-03-12,Spring,2011,Mar,13,False,Sat,False,1,0.36,0.3333,0.51,0.3582,62,95,157,False,True
2011-03-12,Spring,2011,Mar,14,False,Sat,False,1,0.4,0.4091,0.5,0.4478,70,96,166,False,True
2011-03-12,Spring,2011,Mar,15,False,Sat,False,1,0.42,0.4242,0.44,0.18289312672418853,81,101,182,False,True
2011-03-12,Spring,2011,Mar,16,False,Sat,False,1,0.46,0.4545,0.41,0.4478,100,144,244,False,True
2011-03-12,Spring,2011,Mar,17,False,Sat,False,1,0.46,0.4545,0.44,0.3284,99,114,213,False,True
2011-03-12,Spring,2011,Mar,18,False,Sat,False,1,0.42,0.4242,0.54,0.1642,54,91,145,False,True
2011-03-12,Spring,2011,Mar,19,False,Sat,False,1,0.42,0.4242,0.54,0.0896,26,86,112,False,True
2011-03-12,Spring,2011,Mar,20,False,Sat,False,1,0.4,0.4091,0.58,0.1045,22,64,86,False,True
2011-03-12,Spring,2011,Mar,21,False,Sat,False,1,0.38,0.3939,0.62,0.0,36,46,82,False,True
2011-03-12,Spring,2011,Mar,22,False,Sat,False,1,0.36,0.3788,0.71,0.0,7,56,63,False,True
2011-03-12,Spring,2011,Mar,23,False,Sat,False,1,0.38,0.3939,0.66,0.0896,11,38,49,False,True
2011-03-13,Spring,2011,Mar,0,False,Sun,False,1,0.38,0.3939,0.62,0.1045,3,35,38,False,True
2011-03-13,Spring,2011,Mar,1,False,Sun,False,1,0.36,0.3485,0.66,0.1343,10,23,33,False,True
2011-03-13,Spring,2011,Mar,3,False,Sun,False,1,0.34,0.3333,0.76,0.1343,6,17,23,False,True
2011-03-13,Spring,2011,Mar,4,False,Sun,False,1,0.34,0.3333,0.66,0.1642,4,9,13,False,True
2011-03-13,Spring,2011,Mar,5,False,Sun,False,1,0.36,0.3485,0.62,0.1343,0,3,3,False,True
2011-03-13,Spring,2011,Mar,6,False,Sun,False,1,0.34,0.3636,0.66,0.0,0,2,2,False,True
2011-03-13,Spring,2011,Mar,7,False,Sun,False,1,0.36,0.3485,0.62,0.194,2,8,10,False,True
2011-03-13,Spring,2011,Mar,8,False,Sun,False,1,0.4,0.4091,0.5,0.2985,11,23,34,False,True
2011-03-13,Spring,2011,Mar,9,False,Sun,False,1,0.4,0.4091,0.5,0.4179,8,36,44,False,True
2011-03-13,Spring,2011,Mar,10,False,Sun,False,1,0.42,0.4242,0.47,0.2537,36,86,122,False,True
2011-03-13,Spring,2011,Mar,11,False,Sun,False,1,0.44,0.4394,0.41,0.4179,88,93,181,False,True
2011-03-13,Spring,2011,Mar,12,False,Sun,False,1,0.46,0.4545,0.38,0.3881,74,120,194,False,True
2011-03-13,Spring,2011,Mar,13,False,Sun,False,1,0.46,0.4545,0.38,0.3881,97,124,221,False,True
2011-03-13,Spring,2011,Mar,14,False,Sun,False,1,0.46,0.4545,0.41,0.2985,144,106,250,False,True
2011-03-13,Spring,2011,Mar,15,False,Sun,False,1,0.48,0.4697,0.39,0.3284,149,155,304,False,True
2011-03-13,Spring,2011,Mar,16,False,Sun,False,1,0.46,0.4545,0.41,0.3881,124,132,256,False,True
2011-03-13,Spring,2011,Mar,17,False,Sun,False,1,0.44,0.4394,0.41,0.3582,98,143,241,False,True
2011-03-13,Spring,2011,Mar,18,False,Sun,False,1,0.4,0.4091,0.43,0.3582,55,92,147,False,True
2011-03-13,Spring,2011,Mar,19,False,Sun,False,1,0.36,0.3333,0.5,0.3582,28,73,101,False,True
2011-03-13,Spring,2011,Mar,20,False,Sun,False,1,0.32,0.303,0.57,0.2985,23,54,77,False,True
2011-03-13,Spring,2011,Mar,21,False,Sun,False,1,0.3,0.2879,0.56,0.2537,9,49,58,False,True
2011-03-13,Spring,2011,Mar,22,False,Sun,False,1,0.3,0.2727,0.56,0.3284,8,29,37,False,True
2011-03-13,Spring,2011,Mar,23,False,Sun,False,1,0.26,0.2576,0.65,0.2239,5,23,28,False,True
2011-03-14,Spring,2011,Mar,0,False,Mon,True,1,0.26,0.2727,0.65,0.1045,4,7,11,False,False
2011-03-14,Spring,2011,Mar,1,False,Mon,True,1,0.26,0.2879,0.65,0.0896,0,1,1,False,False
2011-03-14,Spring,2011,Mar,2,False,Mon,True,1,0.26,0.2879,0.65,0.0896,0,1,1,False,False
2011-03-14,Spring,2011,Mar,3,False,Mon,True,1,0.26,0.2727,0.65,0.1343,0,3,3,False,False
2011-03-14,Spring,2011,Mar,5,False,Mon,True,1,0.24,0.2424,0.7,0.1343,0,8,8,False,False
2011-03-14,Spring,2011,Mar,6,False,Mon,True,1,0.26,0.2727,0.65,0.1343,1,27,28,False,False
2011-03-14,Spring,2011,Mar,7,False,Mon,True,2,0.28,0.3182,0.61,0.0,4,84,88,False,False
2011-03-14,Spring,2011,Mar,8,False,Mon,True,2,0.3,0.303,0.56,0.1343,24,217,241,False,False
2011-03-14,Spring,2011,Mar,9,False,Mon,True,1,0.32,0.303,0.53,0.3284,13,127,140,False,False
2011-03-14,Spring,2011,Mar,10,False,Mon,True,1,0.34,0.3182,0.42,0.2537,27,57,84,False,False
2011-03-14,Spring,2011,Mar,11,False,Mon,True,1,0.36,0.3333,0.4,0.2537,26,45,71,False,False
2011-03-14,Spring,2011,Mar,12,False,Mon,True,1,0.38,0.3939,0.37,0.0,40,54,94,False,False
2011-03-14,Spring,2011,Mar,13,False,Mon,True,1,0.38,0.3939,0.36,0.3284,24,51,75,False,False
2011-03-14,Spring,2011,Mar,14,False,Mon,True,2,0.38,0.3939,0.34,0.0,27,52,79,False,False
2011-03-14,Spring,2011,Mar,15,False,Mon,True,1,0.38,0.3939,0.37,0.1642,24,77,101,False,False
2011-03-14,Spring,2011,Mar,16,False,Mon,True,1,0.4,0.4091,0.35,0.1045,27,80,107,False,False
2011-03-14,Spring,2011,Mar,17,False,Mon,True,1,0.38,0.3939,0.4,0.194,42,229,271,False,False
2011-03-14,Spring,2011,Mar,18,False,Mon,True,1,0.36,0.3636,0.4,0.1045,25,210,235,False,False
2011-03-14,Spring,2011,Mar,19,False,Mon,True,1,0.36,0.3485,0.43,0.1343,17,133,150,False,False
2011-03-14,Spring,2011,Mar,20,False,Mon,True,1,0.34,0.3182,0.46,0.2239,23,106,129,False,False
2011-03-14,Spring,2011,Mar,21,False,Mon,True,1,0.34,0.3333,0.46,0.1343,5,58,63,False,False
2011-03-14,Spring,2011,Mar,22,False,Mon,True,1,0.32,0.3333,0.49,0.1045,4,43,47,False,False
2011-03-14,Spring,2011,Mar,23,False,Mon,True,1,0.32,0.3485,0.53,0.0,2,17,19,False,False
2011-03-15,Spring,2011,Mar,0,False,Tue,True,1,0.32,0.3485,0.53,0.0,7,7,14,False,False
2011-03-15,Spring,2011,Mar,1,False,Tue,True,1,0.3,0.303,0.62,0.0896,4,6,10,False,False
2011-03-15,Spring,2011,Mar,2,False,Tue,True,1,0.3,0.303,0.62,0.0896,1,2,3,False,False
2011-03-15,Spring,2011,Mar,4,False,Tue,True,1,0.24,0.2576,0.75,0.0896,1,1,2,False,False
2011-03-15,Spring,2011,Mar,5,False,Tue,True,1,0.24,0.2273,0.75,0.194,0,11,11,False,False
2011-03-15,Spring,2011,Mar,6,False,Tue,True,1,0.22,0.2273,0.8,0.194,3,32,35,False,False
2011-03-15,Spring,2011,Mar,7,False,Tue,True,1,0.24,0.2424,0.75,0.1642,10,109,119,False,False
2011-03-15,Spring,2011,Mar,8,False,Tue,True,1,0.26,0.2879,0.7,0.0896,23,259,282,False,False
2011-03-15,Spring,2011,Mar,9,False,Tue,True,2,0.3,0.3333,0.7,0.0,10,147,157,False,False
2011-03-15,Spring,2011,Mar,10,False,Tue,True,2,0.32,0.3182,0.66,0.194,22,56,78,False,False
2011-03-15,Spring,2011,Mar,11,False,Tue,True,2,0.34,0.3182,0.57,0.2239,27,51,78,False,False
2011-03-15,Spring,2011,Mar,12,False,Tue,True,2,0.36,0.3485,0.5,0.2239,32,70,102,False,False
2011-03-15,Spring,2011,Mar,13,False,Tue,True,2,0.36,0.3333,0.57,0.2836,23,74,97,False,False
2011-03-15,Spring,2011,Mar,14,False,Tue,True,2,0.38,0.3939,0.46,0.2985,14,74,88,False,False
2011-03-15,Spring,2011,Mar,15,False,Tue,True,2,0.38,0.3939,0.43,0.2836,24,66,90,False,False
2011-03-15,Spring,2011,Mar,16,False,Tue,True,2,0.38,0.3939,0.46,0.3284,21,93,114,False,False
2011-03-15,Spring,2011,Mar,17,False,Tue,True,2,0.36,0.3485,0.62,0.194,22,195,217,False,False
2011-03-15,Spring,2011,Mar,18,False,Tue,True,2,0.36,0.3333,0.62,0.2985,18,207,225,False,False
2011-03-15,Spring,2011,Mar,19,False,Tue,True,2,0.34,0.3182,0.71,0.2836,14,138,152,False,False
2011-03-15,Spring,2011,Mar,20,False,Tue,True,2,0.34,0.3182,0.71,0.2836,9,79,88,False,False
2011-03-15,Spring,2011,Mar,21,False,Tue,True,3,0.32,0.3333,0.81,0.1045,2,53,55,False,False
2011-03-15,Spring,2011,Mar,22,False,Tue,True,2,0.32,0.3182,0.87,0.1642,1,20,21,False,False
2011-03-15,Spring,2011,Mar,23,False,Tue,True,2,0.32,0.3182,0.87,0.1642,1,17,18,False,False
2011-03-16,Spring,2011,Mar,0,False,Wed,True,3,0.3,0.2879,0.93,0.2537,0,8,8,False,False
2011-03-16,Spring,2011,Mar,1,False,Wed,True,3,0.3,0.2727,1.0,0.2985,1,2,3,False,False
2011-03-16,Spring,2011,Mar,3,False,Wed,True,2,0.28,0.2727,1.0,0.2239,1,2,3,False,False
2011-03-16,Spring,2011,Mar,4,False,Wed,True,2,0.3,0.303,0.93,0.1642,0,1,1,False,False
2011-03-16,Spring,2011,Mar,5,False,Wed,True,2,0.3,0.3182,0.93,0.1045,0,3,3,False,False
2011-03-16,Spring,2011,Mar,6,False,Wed,True,2,0.3,0.3182,0.93,0.1045,1,30,31,False,False
2011-03-16,Spring,2011,Mar,7,False,Wed,True,2,0.3,0.2879,0.93,0.194,10,101,111,False,False
2011-03-16,Spring,2011,Mar,8,False,Wed,True,2,0.32,0.3182,0.93,0.0,26,227,253,False,False
2011-03-16,Spring,2011,Mar,9,False,Wed,True,2,0.32,0.3333,0.93,0.1343,10,144,154,False,False
2011-03-16,Spring,2011,Mar,10,False,Wed,True,2,0.36,0.3485,0.81,0.1642,19,49,68,False,False
2011-03-16,Spring,2011,Mar,11,False,Wed,True,2,0.36,0.3485,0.81,0.1343,13,62,75,False,False
2011-03-16,Spring,2011,Mar,12,False,Wed,True,2,0.4,0.4091,0.71,0.1045,23,65,88,False,False
2011-03-16,Spring,2011,Mar,13,False,Wed,True,2,0.4,0.4091,0.76,0.1343,18,81,99,False,False
2011-03-16,Spring,2011,Mar,14,False,Wed,True,2,0.4,0.4091,0.76,0.2239,33,67,100,False,False
2011-03-16,Spring,2011,Mar,15,False,Wed,True,2,0.4,0.4091,0.76,0.2537,22,79,101,False,False
2011-03-16,Spring,2011,Mar,16,False,Wed,True,2,0.4,0.4091,0.76,0.1642,30,121,151,False,False
2011-03-16,Spring,2011,Mar,17,False,Wed,True,2,0.44,0.4394,0.54,0.2985,37,216,253,False,False
2011-03-16,Spring,2011,Mar,18,False,Wed,True,2,0.44,0.4394,0.54,0.2239,26,211,237,False,False
2011-03-16,Spring,2011,Mar,19,False,Wed,True,2,0.44,0.4394,0.51,0.3284,18,150,168,False,False
2011-03-16,Spring,2011,Mar,20,False,Wed,True,2,0.42,0.4242,0.54,0.2985,10,111,121,False,False
2011-03-16,Spring,2011,Mar,21,False,Wed,True,2,0.42,0.4242,0.58,0.2836,3,75,78,False,False
2011-03-16,Spring,2011,Mar,22,False,Wed,True,2,0.4,0.4091,0.62,0.3881,11,48,59,False,False
2011-03-16,Spring,2011,Mar,23,False,Wed,True,1,0.4,0.4091,0.65,0.194,9,18,27,False,False
2011-03-17,Spring,2011,Mar,0,False,Thu,True,1,0.38,0.3939,0.66,0.2537,4,19,23,False,False
2011-03-17,Spring,2011,Mar,1,False,Thu,True,1,0.36,0.3485,0.71,0.2239,1,11,12,False,False
2011-03-17,Spring,2011,Mar,2,False,Thu,True,1,0.34,0.303,0.71,0.2985,3,5,8,False,False
2011-03-17,Spring,2011,Mar,3,False,Thu,True,1,0.34,0.3333,0.66,0.1642,1,1,2,False,False
2011-03-17,Spring,2011,Mar,4,False,Thu,True,1,0.34,0.3333,0.71,0.194,0,3,3,False,False
2011-03-17,Spring,2011,Mar,5,False,Thu,True,1,0.32,0.3333,0.76,0.1045,0,13,13,False,False
2011-03-17,Spring,2011,Mar,6,False,Thu,True,1,0.32,0.3182,0.76,0.194,4,47,51,False,False
2011-03-17,Spring,2011,Mar,7,False,Thu,True,1,0.32,0.3333,0.76,0.1343,12,128,140,False,False
2011-03-17,Spring,2011,Mar,8,False,Thu,True,1,0.36,0.3485,0.66,0.1343,17,282,299,False,False
2011-03-17,Spring,2011,Mar,9,False,Thu,True,1,0.4,0.4091,0.62,0.2537,23,162,185,False,False
2011-03-17,Spring,2011,Mar,10,False,Thu,True,1,0.44,0.4394,0.54,0.3284,9,69,78,False,False
2011-03-17,Spring,2011,Mar,11,False,Thu,True,1,0.44,0.4394,0.54,0.2836,20,66,86,False,False
2011-03-17,Spring,2011,Mar,12,False,Thu,True,1,0.5,0.4848,0.45,0.2239,24,81,105,False,False
2011-03-17,Spring,2011,Mar,13,False,Thu,True,2,0.52,0.5,0.42,0.0896,26,85,111,False,False
2011-03-17,Spring,2011,Mar,14,False,Thu,True,1,0.5,0.4848,0.45,0.1045,32,87,119,False,False
2011-03-17,Spring,2011,Mar,15,False,Thu,True,1,0.52,0.5,0.42,0.2537,30,95,125,False,False
2011-03-17,Spring,2011,Mar,16,False,Thu,True,1,0.5,0.4848,0.48,0.2836,34,108,142,False,False
2011-03-17,Spring,2011,Mar,17,False,Thu,True,1,0.5,0.4848,0.42,0.194,48,265,313,False,False
2011-03-17,Spring,2011,Mar,18,False,Thu,True,2,0.46,0.4545,0.59,0.1642,50,260,310,False,False
2011-03-17,Spring,2011,Mar,19,False,Thu,True,1,0.44,0.4394,0.58,0.194,18,189,207,False,False
2011-03-17,Spring,2011,Mar,20,False,Thu,True,1,0.42,0.4242,0.67,0.2239,25,112,137,False,False
2011-03-17,Spring,2011,Mar,21,False,Thu,True,1,0.42,0.4242,0.62,0.2239,19,119,138,False,False
2011-03-17,Spring,2011,Mar,22,False,Thu,True,1,0.4,0.4091,0.66,0.2239,17,70,87,False,False
2011-03-17,Spring,2011,Mar,23,False,Thu,True,1,0.42,0.4242,0.62,0.2836,7,43,50,False,False
2011-03-18,Spring,2011,Mar,0,False,Fri,True,1,0.42,0.4242,0.58,0.2836,5,24,29,False,False
2011-03-18,Spring,2011,Mar,1,False,Fri,True,1,0.4,0.4091,0.62,0.2537,4,12,16,False,False
2011-03-18,Spring,2011,Mar,2,False,Fri,True,1,0.4,0.4091,0.62,0.194,5,9,14,False,False
2011-03-18,Spring,2011,Mar,3,False,Fri,True,1,0.36,0.3485,0.71,0.194,1,4,5,False,False
2011-03-18,Spring,2011,Mar,5,False,Fri,True,1,0.38,0.3939,0.66,0.1642,2,8,10,False,False
2011-03-18,Spring,2011,Mar,6,False,Fri,True,1,0.4,0.4091,0.66,0.194,1,35,36,False,False
2011-03-18,Spring,2011,Mar,7,False,Fri,True,1,0.4,0.4091,0.66,0.194,11,112,123,False,False
2011-03-18,Spring,2011,Mar,8,False,Fri,True,1,0.42,0.4242,0.67,0.2537,24,256,280,False,False
2011-03-18,Spring,2011,Mar,9,False,Fri,True,1,0.46,0.4545,0.63,0.2239,18,192,210,False,False
2011-03-18,Spring,2011,Mar,10,False,Fri,True,1,0.52,0.5,0.53,0.2836,43,74,117,False,False
2011-03-18,Spring,2011,Mar,11,False,Fri,True,1,0.54,0.5152,0.52,0.2836,55,104,159,False,False
2011-03-18,Spring,2011,Mar,12,False,Fri,True,2,0.56,0.5303,0.49,0.3582,72,123,195,False,False
2011-03-18,Spring,2011,Mar,13,False,Fri,True,1,0.64,0.6212,0.41,0.2836,57,118,175,False,False
2011-03-18,Spring,2011,Mar,14,False,Fri,True,1,0.66,0.6212,0.39,0.2537,71,103,174,False,False
2011-03-18,Spring,2011,Mar,15,False,Fri,True,2,0.68,0.6364,0.39,0.3582,62,111,173,False,False
2011-03-18,Spring,2011,Mar,16,False,Fri,True,1,0.68,0.6364,0.39,0.2836,67,137,204,False,False
2011-03-18,Spring,2011,Mar,17,False,Fri,True,1,0.7,0.6364,0.37,0.3284,95,237,332,False,False
2011-03-18,Spring,2011,Mar,18,False,Fri,True,1,0.68,0.6364,0.39,0.1642,84,247,331,False,False
2011-03-18,Spring,2011,Mar,19,False,Fri,True,1,0.66,0.6212,0.44,0.1343,58,132,190,False,False
2011-03-18,Spring,2011,Mar,20,False,Fri,True,1,0.62,0.6212,0.46,0.1343,46,103,149,False,False
2011-03-18,Spring,2011,Mar,21,False,Fri,True,1,0.62,0.6212,0.46,0.1045,22,91,113,False,False
2011-03-18,Spring,2011,Mar,22,False,Fri,True,1,0.62,0.6212,0.5,0.1642,55,63,118,False,False
2011-03-18,Spring,2011,Mar,23,False,Fri,True,2,0.6,0.6212,0.53,0.2239,26,60,86,False,False
2011-03-19,Spring,2011,Mar,0,False,Sat,False,2,0.6,0.6212,0.53,0.2537,26,50,76,False,True
2011-03-19,Spring,2011,Mar,1,False,Sat,False,2,0.58,0.5455,0.46,0.3582,16,35,51,False,True
2011-03-19,Spring,2011,Mar,2,False,Sat,False,2,0.56,0.5303,0.43,0.2239,5,20,25,False,True
2011-03-19,Spring,2011,Mar,3,False,Sat,False,2,0.54,0.5152,0.39,0.3284,1,7,8,False,True
2011-03-19,Spring,2011,Mar,4,False,Sat,False,1,0.52,0.5,0.34,0.4179,1,2,3,False,True
2011-03-19,Spring,2011,Mar,5,False,Sat,False,1,0.52,0.5,0.34,0.4179,0,2,2,False,True
2011-03-19,Spring,2011,Mar,6,False,Sat,False,1,0.44,0.4394,0.44,0.4179,0,10,10,False,True
2011-03-19,Spring,2011,Mar,7,False,Sat,False,1,0.4,0.4091,0.5,0.3284,4,9,13,False,True
2011-03-19,Spring,2011,Mar,8,False,Sat,False,1,0.42,0.4242,0.47,0.18289312672418853,11,37,48,False,True
2011-03-19,Spring,2011,Mar,9,False,Sat,False,1,0.42,0.4242,0.44,0.4627,35,41,76,False,True
2011-03-19,Spring,2011,Mar,10,False,Sat,False,1,0.44,0.4394,0.38,0.4179,55,85,140,False,True
2011-03-19,Spring,2011,Mar,11,False,Sat,False,1,0.46,0.4545,0.36,0.4478,90,106,196,False,True
2011-03-19,Spring,2011,Mar,12,False,Sat,False,1,0.46,0.4545,0.33,0.4179,126,141,267,False,True
2011-03-19,Spring,2011,Mar,13,False,Sat,False,1,0.5,0.4848,0.34,0.4627,174,127,301,False,True
2011-03-19,Spring,2011,Mar,14,False,Sat,False,1,0.5,0.4848,0.31,0.18289312672418853,168,144,312,False,True
2011-03-19,Spring,2011,Mar,15,False,Sat,False,1,0.5,0.4848,0.29,0.4179,170,143,313,False,True
2011-03-19,Spring,2011,Mar,16,False,Sat,False,1,0.5,0.4848,0.31,0.3881,175,129,304,False,True
